4010|20011001|6|4|1|82|29
3623|20011001|4|6|1|65|406
3885|20011001|6|2|2|61|850
3585|20011001|4|1|2|80|1100
32730|20040101|5|1|1|85|234
2384|20010901|3|7|1|35|89736
4068|20011001|6|5|1|90|112
2843|20010901|6|3|2|83|200
2870|20010901|6|4|2|68|100
2401|20010901|3|7|2|67|40
3992|20011001|6|4|2|68|80
33316|20040101|11|4|1|89|77.36
3837|20011001|6|1|2|61|1800
2983|20010901|6|6|1|74|158
2745|20010901|6|1|2|82|30
32728|20040101|5|1|1|83|293
33802|20040201|4|6|1|92|408
32856|20040101|6|2|1|96|4
33365|20040101|11|7|1|15|121724.3
33061|20040101|7|6|1|96|13
32815|20040101|6|1|1|76|280
33986|20040201|6|3|1|65|281
32930|20040101|6|5|1|85|40
32908|20040101|6|4|1|91|-269
3281|20010901|8|6|1|53|11236.14
16165|20020901|8|6|1|91|-250.43
15481|20020801|12|7|1|43|-174571.85
16547|20021001|3|6|1|56|108459
16809|20021001|5|7|1|29|139758
16264|20020901|11|3|1|73|57.14
16659|20021001|4|1|1|91|-410
16687|20021001|4|6|1|82|35
15561|20020901|3|7|1|23|6318
15104|20020801|8|1|1|66|713.22
18101|20021101|7|6|1|83|158
16701|20021001|4|7|1|4|533485
15669|20020901|4|7|1|4|181153
17454|20021001|12|1|1|89|42.25
16351|20020901|11|6|1|72|422.04
19625|20030101|3|6|1|74|410
20381|20030101|11|4|1|67|45.44
20380|20030101|11|4|1|66|83.74
19800|20030101|5|1|1|71|107
18155|20021101|8|1|1|78|354.12
24854|20030601|5|1|1|87|608
19613|20030101|3|6|1|60|61175
20063|20030101|6|7|1|20|13109
19836|20030101|5|6|1|73|234
19574|20021201|12|7|1|37|33606.7
20013|20030101|6|5|1|89|92
19423|20021201|11|6|1|81|197.57
19439|20021201|11|7|1|6|217577.15
19785|20030101|4|7|1|37|72119
19756|20030101|4|6|1|90|232
19524|20021201|12|6|1|62|280.55
19736|20030101|4|6|1|65|343
19950|20030101|6|3|1|74|140
24527|20030501|12|1|1|89|66.72
19100|20021201|7|6|1|77|918
20113|20030101|7|6|1|56|68325
32682|20040101|4|6|1|101|345705
3773|20011001|5|6|1|73|301
3960|20011001|6|3|2|80|550
3833|20011001|5|7|1|46|36285
32761|20040101|5|6|1|81|790
2407|20010901|3|7|2|71|30
32658|20040101|4|6|1|68|252
2878|20010901|6|4|2|76|200
2988|20010901|6|6|1|78|146
2611|20010901|5|1|1|84|177
32699|20040101|4|7|1|31|85147
33413|20040101|12|1|1|96|4
3847|20011001|6|1|1|68|135
3035|20010901|6|7|1|37|61833
2820|20010901|6|3|2|67|200
32888|20040101|6|4|1|65|297
33946|20040201|6|1|1|84|116
32913|20040101|6|5|1|62|925
33402|20040101|12|1|1|81|284.81
33065|20040101|7|7|1|4|680050
32817|20040101|6|1|1|78|153
34157|20040201|7|6|1|60|53130
32956|20040101|6|6|1|77|441
32926|20040101|6|5|1|81|144
3344|20010901|8|7|1|8|11874.03
16213|20020901|11|1|1|78|99.7
15509|20020901|3|1|1|94|164
16670|20021001|4|6|1|61|3661
16839|20021001|6|1|1|83|111
16282|20020901|11|4|1|60|13232.92
16771|20021001|5|6|1|71|78
16705|20021001|4|7|1|13|72970
15602|20020901|3|7|1|96|3
15114|20020801|8|1|1|80|1751.11
18154|20021101|8|1|1|77|1105.65
16717|20021001|4|7|1|31|59928
15724|20020901|5|2|1|12|179804
17533|20021001|12|7|1|24|7573.24
16411|20020901|12|1|1|74|33.74
19718|20030101|4|1|1|84|158
24498|20030501|11|7|1|35|45795.23
24568|20030501|12|6|1|66|22.04
19831|20030101|5|6|1|67|156
18199|20021101|8|6|1|56|255746.76
24901|20030601|5|7|1|7|18811
19636|20030101|3|6|1|89|178
20222|20030101|8|2|1|85|141.99
19854|20030101|5|6|1|97|459
19588|20030101|3|1|1|69|129
20106|20030101|7|1|1|92|448
19498|20021201|12|2|1|67|7.14
19602|20030101|3|1|1|89|281
19899|20030101|6|1|1|80|421
19784|20030101|4|7|1|35|87805
19553|20021201|12|7|1|4|1803.98
19742|20030101|4|6|1|72|452
19958|20030101|6|3|1|84|97
24550|20030501|12|2|1|83|2.89
19135|20021201|7|7|1|32|26886
20233|20030101|8|6|1|56|121589.71
32684|20040101|4|7|1|6|731459
3816|20011001|5|7|1|20|8561
3978|20011001|6|3|1|96|8
3920|20011001|6|2|2|85|40
32829|20040101|6|1|1|96|15
2411|20010901|3|7|2|74|100
32681|20040101|4|6|1|99|63000
2933|20010901|6|5|2|81|200
2996|20010901|6|6|1|83|130
2613|20010901|5|1|2|85|200
32752|20040101|5|6|1|69|98
33545|20040101|13|2|1|76|373.19
3963|20011001|6|3|1|82|39
3046|20010901|7|1|1|62|2912
2889|20010901|6|4|2|82|30
32951|20040101|6|6|1|71|46
33963|20040201|6|2|1|71|10
32923|20040101|6|5|1|77|210
33404|20040101|12|1|1|83|101.82
33136|20040101|8|2|1|81|620.79
32910|20040101|6|4|1|96|10
34175|20040201|7|6|1|82|63
32970|20040101|6|6|1|97|429
32979|20040101|6|7|1|15|69616
3361|20010901|8|7|1|35|70106.93
16250|20020901|11|2|1|90|26.29
15641|20020901|4|6|1|65|527
16930|20021001|6|5|1|61|1224
16919|20021001|6|4|1|82|20
16301|20020901|11|4|1|85|39.06
16773|20021001|5|6|1|73|332
16837|20021001|6|1|1|81|309
15618|20020901|4|1|1|80|852
15116|20020801|8|1|1|82|110.17
18278|20021101|11|1|1|83|67.78
16723|20021001|4|7|1|38|31561
15844|20020901|6|3|1|11|1083237
17574|20021101|3|1|1|96|16
16462|20020901|12|6|1|66|22.04
19749|20030101|4|6|1|81|331
24500|20030501|11|7|1|38|9513.7
24574|20030501|12|6|1|73|18.84
19906|20030101|6|1|1|89|196
18268|20021101|11|1|1|69|25.23
24911|20030601|5|7|1|23|3752
19640|20030101|3|6|1|94|9163
20226|20030101|8|2|1|91|-173.16
19960|20030101|6|3|1|87|416
19647|20030101|3|7|1|7|19314
20131|20030101|7|6|1|80|764
19522|20021201|12|6|1|60|3404.01
19649|20030101|3|7|1|13|106170
19973|20030101|6|4|1|69|14
19865|20030101|5|7|1|19|34101
19597|20030101|3|1|1|82|96
19795|20030101|5|1|1|65|726
20142|20030101|7|6|1|94|18025
24616|20030501|12|7|1|38|9699.88
19287|20021201|11|1|1|89|133.74
20262|20030101|8|6|1|96|6
32743|20040101|5|6|1|57|2913
3822|20011001|5|7|1|29|104076
32689|20040101|4|7|1|15|138977
3937|20011001|6|3|2|62|1300
32880|20040101|6|3|1|89|278
2445|20010901|4|1|2|65|850
32695|20040101|4|7|1|23|7068
2963|20010901|6|6|1|62|2040
3133|20010901|7|6|1|81|414
2712|20010901|5|7|1|100|14106
32762|20040101|5|6|1|82|81
33551|20040101|13|2|1|83|148.62
4040|20011001|6|5|1|69|11
3136|20010901|7|6|1|82|39
2918|20010901|6|5|1|69|16
33000|20040101|6|7|1|100|29624
33999|20040201|6|3|1|82|41
32938|20040101|6|6|1|53|2709
33514|20040101|13|1|1|69|27.57
33148|20040101|8|6|1|52|34501.72
33057|20040101|7|6|1|90|354
34349|20040201|11|1|1|78|231.61
32995|20040101|6|7|1|38|40787
33006|20040101|7|1|1|67|476
3395|20011001|3|1|1|78|156
16325|20020901|11|5|1|82|5.01
15674|20020901|4|7|1|14|44719
17039|20021001|7|1|1|87|1080
16964|20021001|6|6|1|65|189
16309|20020901|11|5|1|60|3085.92
16834|20021001|6|1|1|77|432
16841|20021001|6|1|1|85|88
15644|20020901|4|6|1|68|176
15141|20020801|8|2|1|78|181.39
18328|20021101|11|3|1|77|144.38
16738|20021001|5|1|1|73|386
15868|20020901|6|3|1|91|-290
17578|20021101|3|6|1|54|438
16570|20021001|3|6|1|85|169
19787|20030101|4|7|1|39|59153
24514|20030501|12|1|1|71|6.08
24601|20030501|12|7|1|18|3795.51
19978|20030101|6|4|1|77|246
18329|20021101|11|3|1|78|50.76
24960|20030601|6|2|1|68|15
19965|20030101|6|3|1|96|11
20326|20030101|11|2|1|66|40.12
19993|20030101|6|5|1|61|1247
19704|20030101|4|1|1|66|621
20265|20030101|8|6|1|101|475716.01
19565|20021201|12|7|1|23|1344.4
19669|20030101|3|7|1|40|37583
19983|20030101|6|4|1|83|69
19871|20030101|5|7|1|28|15282
19695|20030101|3|7|1|91|-99
19842|20030101|5|6|1|81|386
20156|20030101|7|7|1|20|13483
24695|20030601|3|7|1|19|56836
19293|20021201|11|2|1|12|38342.96
20321|20030101|11|2|1|12|15279.77
32809|20040101|6|1|1|67|156
3824|20011001|5|7|1|32|19443
32701|20040101|4|7|1|33|37210
3947|20011001|6|3|1|71|47
33004|20040101|7|1|1|65|1037
2453|20010901|4|1|1|69|95
32735|20040101|5|1|1|92|571
3123|20010901|7|6|2|74|200
3170|20010901|7|7|1|29|141438
2771|20010901|6|2|2|67|60
32830|20040101|6|2|1|12|42451
33653|20040201|3|6|1|54|9
32720|20040101|5|1|1|73|556
3146|20010901|7|6|1|90|172
2956|20010901|6|6|2|54|0
33071|20040101|7|7|1|15|175965
34013|20040201|6|4|1|66|256
32952|20040101|6|6|1|72|209
33575|20040101|13|6|1|73|397.75
33178|20040101|8|6|1|91|-261.04
33103|20040101|8|1|1|74|628.37
34424|20040201|11|4|1|68|113.53
33147|20040101|8|2|1|96|7
33034|20040101|7|6|1|61|5522
3436|20011001|3|6|2|65|200
16329|20020901|11|5|1|87|48.63
15686|20020901|4|7|1|32|31719
17062|20021001|7|6|1|72|536
17078|20021001|7|6|1|92|284
16313|20020901|11|5|1|66|40.12
16877|20021001|6|3|1|60|32249
16970|20021001|6|6|1|72|73
15709|20020901|5|1|1|77|644
15208|20020801|8|7|1|31|74910.05
18334|20021101|11|3|1|84|33.74
16752|20021001|5|1|1|91|-256
15875|20020901|6|4|1|66|131
17793|20021101|5|6|1|60|48438
16594|20021001|3|7|1|24|32357
19816|20030101|5|1|1|92|360
24720|20030601|3|7|1|68|44
24701|20030601|3|7|1|28|26036
20098|20030101|7|1|1|82|74
18398|20021101|11|6|1|53|10896.71
24970|20030601|6|2|1|82|6
19996|20030101|6|5|1|66|95
20338|20030101|11|2|1|82|7.14
20028|20030101|6|6|1|66|214
19720|20030101|4|1|1|87|878
20273|20030101|8|7|1|18|13513.45
19658|20030101|3|7|1|24|32357
19694|20030101|3|7|1|90|124
20006|20030101|6|5|1|80|192
19945|20030101|6|3|1|67|116
19992|20030101|6|5|1|60|11051
19919|20030101|6|2|1|69|10
20278|20030101|8|7|1|23|4739.05
24776|20030601|4|6|1|62|2757
19328|20021201|11|3|1|69|10.33
20363|20030101|11|3|1|80|102.89
32823|20040101|6|1|1|85|115
3901|20011001|6|2|1|73|118
32806|20040101|6|1|1|62|2022
4044|20011001|6|5|1|73|85
33063|20040101|7|6|1|99|71000
2466|20010901|4|1|1|80|1258
32740|20040101|5|6|1|53|7768
3165|20010901|7|7|1|21|44626
3202|20010901|8|1|1|74|337.45
2834|20010901|6|3|2|77|550
32834|20040101|6|2|1|65|134
33685|20040201|3|6|1|97|540
32768|20040101|5|6|1|90|417
3396|20011001|3|1|1|80|611
2985|20010901|6|6|2|76|1400
33079|20040101|7|7|1|28|25235
34052|20040201|6|5|1|83|62
32958|20040101|6|6|1|80|568
33711|20040201|3|7|1|39|92888
33180|20040101|8|6|1|94|28953.14
33217|20040101|11|1|1|66|641.2
34481|20040201|11|6|1|65|465.66
33175|20040101|8|6|1|87|1092.01
33185|20040101|8|7|1|4|591968.17
3448|20011001|3|6|1|73|161
16415|20020901|12|1|1|80|42.25
15735|20020901|5|6|1|66|245
17080|20021001|7|6|1|96|8
17088|20021001|7|7|1|13|195883
16337|20020901|11|6|1|53|18956.43
16895|20021001|6|3|1|84|90
17029|20021001|7|1|1|74|325
15756|20020901|5|6|1|92|381
15295|20020801|11|3|1|87|144.38
18345|20021101|11|4|1|62|999.71
16770|20021001|5|6|1|69|52
15916|20020901|6|5|1|85|46
17963|20021101|6|5|1|65|127
16631|20021001|3|7|1|91|-106
19848|20030101|5|6|1|89|153
24824|20030601|4|7|1|33|26320
24713|20030601|3|7|1|46|547725
20240|20030101|8|6|1|67|355.63
18434|20021101|11|7|1|4|439350.43
25015|20030601|6|4|1|69|10
20019|20030101|6|6|1|53|4418
20344|20030101|11|2|1|90|62.46
20038|20030101|6|6|1|78|91
19738|20030101|4|6|1|67|156
20336|20030101|11|2|1|80|110.34
19707|20030101|4|1|1|69|68
19797|20030101|5|1|1|67|322
20012|20030101|6|5|1|87|151
20082|20030101|7|1|1|60|59202
20023|20030101|6|6|1|60|20294
20032|20030101|6|6|1|71|35
20282|20030101|8|7|1|31|80735.92
24912|20030601|5|7|1|24|20579
19375|20021201|11|5|1|60|6934.93
20373|20030101|11|3|1|92|70.97
32892|20040101|6|4|1|69|30
3911|20011001|6|2|2|80|280
32897|20040101|6|4|1|77|364
4067|20011001|6|5|1|89|73
33199|20040101|8|7|1|28|29092.53
2486|20010901|4|2|1|12|36058
32777|20040101|5|7|1|6|599504
3174|20010901|7|7|1|34|40280
3263|20010901|8|2|2|82|20
2857|20010901|6|4|1|60|15600
32840|20040101|6|2|1|73|78
33738|20040201|3|7|1|91|-101
32912|20040101|6|5|1|61|1387
3431|20011001|3|6|1|62|1008
3009|20010901|6|6|1|96|8
33124|20040101|8|2|1|65|584.43
34115|20040201|6|7|1|34|22354
33005|20040101|7|1|1|66|943
33768|20040201|4|1|1|94|384
33209|20040101|8|7|1|40|42456.42
33241|20040101|11|2|1|60|14047.83
34544|20040201|12|1|1|69|48.63
33315|20040101|11|4|1|87|299.7
33243|20040101|11|2|1|62|1441.21
3456|20011001|3|6|1|78|101
16430|20020901|12|2|1|62|139.06
15865|20020901|6|3|1|87|416
17121|20021001|8|1|1|73|513.21
17206|20021001|8|7|1|7|48412.59
16376|20020901|11|7|1|8|6801.95
16902|20021001|6|3|1|96|12
17218|20021001|8|7|1|28|23583.34
15819|20020901|6|2|1|62|303
15313|20020801|11|4|1|76|110.34
18381|20021101|11|5|1|76|28.42
16776|20021001|5|6|1|77|689
16031|20020901|7|6|1|73|429
17993|20021101|6|6|1|63|6290
16661|20021001|4|1|1|94|339
19868|20030101|5|7|1|22|9272
24938|20030601|6|1|1|76|186
24790|20030601|4|6|1|80|497
20250|20030101|8|6|1|80|993.52
18454|20021101|11|7|1|35|48496.34
25049|20030601|6|5|1|81|102
20021|20030101|6|6|1|56|40975
20401|20030101|11|4|1|94|41.19
20119|20030101|7|6|1|65|440
19852|20030101|5|6|1|94|30144
24587|20030501|12|6|1|90|142.25
19788|20030101|4|7|1|40|31388
19807|20030101|5|1|1|81|488
20089|20030101|7|1|1|69|70
20133|20030101|7|6|1|82|45
20118|20030101|7|6|1|63|8075
20050|20030101|6|6|1|96|8
20323|20030101|11|2|1|61|712.47
24953|20030601|6|2|1|12|63879
19428|20021201|11|6|1|87|288
20383|20030101|11|4|1|69|10.33
32900|20040101|6|4|1|81|265
3958|20011001|6|3|1|78|149
32954|20040101|6|6|1|74|146
32651|20040101|4|6|1|60|53544
33207|20040101|8|7|1|38|49200.48
2490|20010901|4|6|1|56|39667
32791|20040101|5|7|1|29|197634
3192|20010901|8|1|2|66|380
3287|20010901|8|6|2|60|15700
2893|20010901|6|4|2|84|90
32848|20040101|6|2|1|83|34
33835|20040201|4|7|1|100|34483
32922|20040101|6|5|1|76|117
3532|20011001|3|7|1|77|144
3134|20010901|7|6|2|81|380
33142|20040101|8|2|1|89|169.27
34127|20040201|7|1|1|65|1445
33027|20040101|7|1|1|96|17
33824|20040201|4|7|1|31|80902
33334|20040101|11|6|1|68|140.12
33307|20040101|11|4|1|77|275.23
34615|20040201|12|6|1|82|57.14
33317|20040101|11|4|1|90|117.78
33245|20040101|11|2|1|66|266.72
3527|20011001|3|7|1|73|74
16472|20020901|12|6|1|78|12.46
15882|20020901|6|4|1|76|137
17208|20021001|8|7|1|13|235316.07
17271|20021001|11|2|1|76|59.27
16385|20020901|11|7|1|23|1358.23
16985|20021001|6|6|1|91|-252
17477|20021001|12|2|1|83|6.08
15862|20020901|6|3|1|83|115
15319|20020801|11|4|1|83|50.76
18571|20021201|3|1|1|85|335
16794|20021001|5|7|1|4|619317
16070|20020901|7|7|1|33|25454
18107|20021101|7|6|1|91|-155
16753|20021001|5|1|1|92|426
19885|20030101|6|1|1|60|21700
25001|20030601|6|3|1|85|97
24855|20030601|5|1|1|89|158
20291|20030101|8|7|1|43|377118.13
18460|20021101|11|7|1|46|257745.16
25072|20030601|6|6|1|68|97
20031|20030101|6|6|1|69|24
24489|20030501|11|7|1|22|3256.14
20174|20030101|7|7|1|100|20405
19877|20030101|5|7|1|35|63296
24612|20030501|12|7|1|33|8031.76
19794|20030101|5|1|1|62|5214
19907|20030101|6|1|1|90|302
20095|20030101|7|1|1|78|292
20167|20030101|7|7|1|35|82051
20122|20030101|7|6|1|68|152
20091|20030101|7|1|1|73|457
24545|20030501|12|2|1|77|11.4
25020|20030601|6|4|1|77|204
19438|20021201|11|7|1|4|158780.31
24621|20030501|12|7|1|100|5841.29
32989|20040101|6|7|1|31|153415
3970|20011001|6|3|1|85|109
33194|20040101|8|7|1|20|19831.75
32676|20040101|4|6|1|91|-317
33295|20040101|11|4|1|60|15269.13
2725|20010901|6|1|1|68|118
32810|20040101|6|1|1|68|116
3265|20010901|8|2|1|83|114.72
3330|20010901|8|6|1|87|546.55
2934|20010901|6|5|1|81|167
32895|20040101|6|4|1|74|166
33837|20040201|5|1|1|61|7130
32929|20040101|6|5|1|84|43
3557|20011001|4|1|1|60|46640
3150|20010901|7|6|1|96|7
33205|20040101|8|7|1|35|102213.59
34144|20040201|7|1|1|87|1530
33029|20040101|7|6|1|52|28867
33864|20040201|5|6|1|52|30615
33356|20040101|11|6|1|97|217
33397|20040101|12|1|1|74|282.68
34704|20040201|13|2|1|87|632.84
33321|20040101|11|4|1|96|4
33405|20040101|12|1|1|84|90.12
3616|20011001|4|6|2|60|27400
16598|20021001|3|7|1|32|38409
15921|20020901|6|5|1|92|232
17214|20021001|8|7|1|21|77129.79
17283|20021001|11|2|1|91|-52.43
16529|20021001|3|1|1|78|395
16994|20021001|6|7|1|8|7869
17534|20021001|12|7|1|28|5540.22
15887|20020901|6|4|1|82|18
15459|20020801|12|7|1|8|303.96
18654|20021201|3|7|1|74|310
16811|20021001|5|7|1|32|26763
16149|20020901|8|6|1|71|82.9
18188|20021101|8|2|1|84|117.75
16795|20021001|5|7|1|6|827984
19989|20030101|6|4|1|91|-174
25035|20030601|6|5|1|61|1360
24979|20030601|6|2|1|96|2
24507|20030501|12|1|1|61|235.87
18523|20021101|12|6|1|101|4818.93
25160|20030601|7|6|1|63|18200
20096|20030101|7|1|1|80|1166
24513|20030501|12|1|1|69|3.95
20176|20030101|8|1|1|61|9761.87
19929|20030101|6|2|1|83|36
24640|20030601|3|1|1|84|333
19825|20030101|5|6|1|60|38033
19966|20030101|6|4|1|60|18812
20150|20030101|7|7|1|8|20823
24499|20030501|11|7|1|37|42101.54
20192|20030101|8|1|1|83|328.36
20123|20030101|7|6|1|69|44
24647|20030601|3|1|1|94|151
25090|20030601|6|6|1|91|-233
19536|20021201|12|6|1|77|48.63
24629|20030601|3|1|1|69|113
33012|20040101|7|1|1|76|833
4019|20011001|6|4|2|87|380
33196|20040101|8|7|1|22|15890.77
32680|20040101|4|6|1|97|594
33779|20040201|4|6|1|63|10064
2871|20010901|6|4|1|69|34
32858|20040101|6|3|1|11|661370
3277|20010901|8|2|1|96|3
3434|20011001|3|6|1|63|2589
2958|20010901|6|6|1|56|60389
32903|20040101|6|4|1|84|86
33843|20040201|5|1|1|69|54
32941|20040101|6|6|1|57|4064
3635|20011001|4|6|1|72|197
3152|20010901|7|6|1|99|29500
33221|20040101|11|1|1|71|109.27
34321|20040201|8|7|1|24|37335.11
33041|20040101|7|6|1|69|96
33884|20040201|5|6|1|80|1240
33379|20040101|11|7|1|35|29269.39
33401|20040101|12|1|1|80|460.34
34769|20040201|13|7|1|40|10434.78
33471|20040101|12|6|1|90|212.47
33541|20040101|13|2|1|69|57.39
3676|20011001|4|7|1|15|62461
16604|20021001|3|7|1|39|65895
15961|20020901|6|7|1|7|13963
17224|20021001|8|7|1|35|118479.05
17285|20021001|11|2|1|94|20.97
16663|20021001|4|2|1|12|100949
16996|20021001|6|7|1|14|36988
17554|20021101|3|1|1|68|304
15934|20020901|6|6|1|67|77
15461|20020801|12|7|1|14|1607.17
18772|20021201|5|1|1|71|70
16966|20021001|6|6|1|67|91
16186|20020901|8|7|1|28|22942.42
18211|20021101|8|6|1|72|2789.01
16906|20021001|6|4|1|65|197
20140|20030101|7|6|1|91|-159
25055|20030601|6|5|1|89|67
24981|20030601|6|3|1|11|854054
24593|20030501|12|6|1|101|7760.48
18595|20021201|3|6|1|72|1095
25247|20030601|8|2|1|62|3319.32
20114|20030101|7|6|1|57|10093
24572|20030501|12|6|1|71|3.95
20188|20030101|8|1|1|78|395.03
19962|20030101|6|3|1|90|346
24675|20030601|3|6|1|84|192
19869|20030101|5|7|1|23|3828
19975|20030101|6|4|1|73|103
20172|20030101|7|7|1|43|244345
24541|20030501|12|2|1|71|1.82
20198|20030101|8|1|1|91|-333.76
20239|20030101|8|6|1|66|711.7
24676|20030601|3|6|1|85|178
25114|20030601|6|7|1|33|23999
19542|20021201|12|6|1|84|9.27
24692|20030601|3|7|1|14|58239
33038|20040101|7|6|1|66|875
32662|20040101|4|6|1|73|483
33204|20040101|8|7|1|34|89069.41
32753|20040101|5|6|1|71|152
34034|20040201|6|4|1|96|10
2905|20010901|6|5|2|60|9700
32865|20040101|6|3|1|68|123
3295|20010901|8|6|2|65|200
3444|20011001|3|6|1|71|24
2987|20010901|6|6|1|77|486
32915|20040101|6|5|1|66|143
33849|20040201|5|1|1|78|318
32969|20040101|6|6|1|96|13
3657|20011001|4|6|2|85|100
3187|20010901|8|1|1|62|3569.33
33258|20040101|11|2|1|83|69.91
34348|20040201|11|1|1|77|799.71
33053|20040101|7|6|1|84|236
33954|20040201|6|2|1|12|70958
33452|20040101|12|6|1|66|464.6
33582|20040101|13|6|1|82|67.92
34876|20040301|3|7|1|76|209
33504|20040101|12|7|1|43|198492.4
33628|20040201|3|1|1|67|583
3711|20011001|5|1|2|68|200
16615|20021001|3|7|1|69|24
15972|20020901|6|7|1|24|20611
17232|20021001|11|1|1|60|14314.86
17401|20021001|11|6|1|96|6
16696|20021001|4|6|1|94|23500
17000|20021001|6|7|1|20|12235
17583|20021101|3|6|1|62|3644
15969|20020901|6|7|1|21|122649
15530|20020901|3|6|1|76|4205
18787|20021201|5|1|1|91|-173
16978|20021001|6|6|1|82|28
16204|20020901|11|1|1|66|210.34
18251|20021101|8|7|1|33|27809.18
16926|20021001|6|4|1|91|-182
20148|20030101|7|7|1|6|1041155
25058|20030601|6|5|1|92|137
25034|20030601|6|5|1|60|11051
24618|20030501|12|7|1|40|7909.42
18743|20021201|4|7|1|18|14268
25321|20030601|8|7|1|23|4787.53
20230|20030101|8|6|1|52|23784.86
24599|20030501|12|7|1|14|798.65
20223|20030101|8|2|1|87|819.28
20010|20030101|6|5|1|84|39
24681|20030601|3|6|1|92|384
20051|20030101|6|6|1|97|331
20062|20030101|6|7|1|19|39785
20184|20030101|8|1|1|73|690.49
24589|20030501|12|6|1|92|190.12
20311|20030101|11|1|1|83|86.93
20256|20030101|8|6|1|87|819.28
24718|20030601|3|7|1|66|114
25141|20030601|7|1|1|83|306
19595|20030101|3|1|1|80|1543
24710|20030601|3|7|1|39|68093
33111|20040101|8|1|1|84|352.6
32683|20040101|4|7|1|4|491692
33220|20040101|11|1|1|69|70.97
32811|20040101|6|1|1|69|34
34139|20040201|7|1|1|81|1093
2938|20010901|6|5|1|83|59
33035|20040101|7|6|1|62|4970
3298|20010901|8|6|1|67|140.48
3626|20011001|4|6|1|66|369
2995|20010901|6|6|1|82|37
33009|20040101|7|1|1|71|154
33898|20040201|5|6|1|99|43000
33150|20040101|8|6|1|54|34.42
3923|20011001|6|2|2|87|200
3536|20011001|3|7|1|80|173
33305|20040101|11|4|1|74|218.85
34421|20040201|11|4|1|65|328.42
33074|20040101|7|7|1|20|16422
33974|20040201|6|2|1|85|32
33460|20040101|12|6|1|76|1455.04
33612|20040101|13|7|1|32|10836.54
35041|20040301|5|6|1|87|891
33544|20040101|13|2|1|74|711.79
33698|20040201|3|7|1|21|100674
3731|20011001|5|1|2|83|200
16621|20021001|3|7|1|78|124
16053|20020901|7|7|1|6|1398107
17238|20021001|11|1|1|68|51.82
17414|20021001|11|7|1|20|3832.75
16706|20021001|4|7|1|14|55166
17014|20021001|6|7|1|39|124400
17595|20021101|3|6|1|77|950
16007|20020901|7|1|1|87|1080
15532|20020901|3|6|1|78|252
18793|20021201|5|6|1|53|12651
17033|20021001|7|1|1|80|1146
16348|20020901|11|6|1|68|58.21
18261|20021101|11|1|1|60|17494.7
17105|20021001|7|7|1|37|97615
20164|20030101|7|7|1|32|31223
25064|20030601|6|6|1|57|8955
25184|20030601|7|6|1|94|74837
24744|20030601|4|1|1|62|4146
18932|20021201|6|3|1|87|378
25351|20030601|11|1|1|80|395.45
20289|20030101|8|7|1|39|85731.47
24626|20030601|3|1|1|66|1023
20280|20030101|8|7|1|28|20583.28
20020|20030101|6|6|1|54|29
24709|20030601|3|7|1|38|41644
20104|20030101|7|1|1|90|336
20099|20030101|7|1|1|83|258
20195|20030101|8|1|1|87|1364.74
24650|20030601|3|6|1|52|6695
20340|20030101|11|2|1|84|20.97
20274|20030101|8|7|1|19|43057.94
24747|20030601|4|1|1|67|263
25196|20030601|7|7|1|18|12485
19731|20030101|4|6|1|56|35625
24751|20030601|4|1|1|73|380
33158|20040101|8|6|1|66|519.27
32691|20040101|4|7|1|19|62956
33255|20040101|11|2|1|80|327.36
32902|20040101|6|4|1|83|97
34188|20040201|7|6|1|101|703315
2989|20010901|6|6|2|78|100
33078|20040101|7|7|1|24|34497
3324|20010901|8|6|2|83|90
3831|20011001|5|7|1|40|17346
3070|20010901|7|1|2|80|950
33015|20040101|7|1|1|80|1820
33920|20040201|5|7|1|35|129749
33252|20040101|11|2|1|76|183.74
3984|20011001|6|4|2|62|1000
3682|20011001|4|7|1|23|3888
33391|20040101|12|1|1|66|178.42
34425|20040201|11|4|1|69|33.74
33253|20040101|11|2|1|77|328.42
34055|20040201|6|5|1|87|277
33476|20040101|12|6|1|97|348
33624|20040201|3|1|1|61|7880
35187|20040301|6|5|1|61|960
33562|20040101|13|6|1|56|64125.25
33704|20040201|3|7|1|31|96883
3876|20011001|6|1|1|89|165
16708|20021001|4|7|1|18|14268
16136|20020901|8|6|1|53|30857.72
17242|20021001|11|1|1|74|163.53
17564|20021101|3|1|1|82|114
16998|20021001|6|7|1|18|12485
17040|20021001|7|1|1|89|192
17597|20021101|3|6|1|80|1108
16011|20020901|7|1|1|92|436
15540|20020901|3|6|1|89|158
18811|20021201|5|6|1|77|729
17066|20021001|7|6|1|77|727
16363|20020901|11|6|1|87|192.25
18312|20021101|11|2|1|91|-26.9
17150|20021001|8|2|1|74|493.51
20251|20030101|8|6|1|81|614.73
25203|20030601|7|7|1|28|20405
25405|20030601|11|3|1|78|43.31
24752|20030601|4|1|1|74|246
18980|20021201|6|5|1|82|12
25380|20030601|11|2|1|81|35.87
20295|20030101|11|1|1|61|2125.27
24735|20030601|3|7|1|89|35
24488|20030501|11|7|1|21|61064.66
20075|20030101|6|7|1|37|70489
24794|20030601|4|6|1|84|86
20159|20030101|7|7|1|23|4378
20203|20030101|8|2|1|60|55450.6
20221|20030101|8|2|1|84|146.54
24660|20030601|3|6|1|66|491
20350|20030101|11|3|1|61|617.79
20276|20030101|8|7|1|21|83895.07
