742.3500|WA1 4SY|170000.0000|2003-12-30
1120.4900|V3J 6Z3|60000.0000|2004-05-17
2.2900|4171|30000.0000|2004-03-24
34.9900|91945|60000.0000|2004-04-02
8.9900|92020|80000.0000|2003-11-07
4.9900|90706|30000.0000|2003-10-31
3374.9900|3977|10000.0000|2001-08-09
159.0000|94014|70000.0000|2003-07-20
53.9900|45001|90000.0000|2004-06-14
24.4900|98033|90000.0000|2004-07-19
1000.4375|59100|30000.0000|2003-05-05
4.9900|57000|20000.0000|2004-02-15
4.9900|V6B 3P7|40000.0000|2003-09-27
21.4900|V2L3W8|50000.0000|2004-02-18
21.9800|94063|60000.0000|2004-06-12
32.6000|94014|40000.0000|2003-09-14
4.9900|GA10|130000.0000|2004-01-11
8.9900|41100|30000.0000|2004-06-28
34.9900|92118|60000.0000|2003-12-29
24.9900|LA1 1LN|40000.0000|2004-06-28
2319.9900|3280|70000.0000|2003-09-04
34.9900|EC1R 0DU|40000.0000|2004-03-25
1120.4900|SW1P 2NU|30000.0000|2004-05-06
32.6000|3220|70000.0000|2004-03-25
21.4900|94947|30000.0000|2004-02-27
2.2900|97068|60000.0000|2004-03-01
34.9900|34117|130000.0000|2003-12-09
9.9900|94611|60000.0000|2004-07-20
69.9900|V0|40000.0000|2004-07-11
34.9900|GL50|30000.0000|2003-12-06
2294.9900|PE17|20000.0000|2004-05-10
21.9800|98312|70000.0000|2003-11-22
2384.0700|91054|30000.0000|2003-08-21
1120.4900|64283|30000.0000|2003-07-13
3578.2700|91950|50000.0000|2002-04-28
28.9900|91977|80000.0000|2003-11-19
539.9900|2065|70000.0000|2003-08-24
782.9900|64283|110000.0000|2002-10-14
8.9900|94611|70000.0000|2003-10-05
782.9900|94010|70000.0000|2003-06-04
34.9900|V9B 5T2|60000.0000|2003-12-22
2.2900|59368|10000.0000|2003-12-05
3.9900|92806|40000.0000|2003-10-03
564.9900|3337|60000.0000|2004-03-17
21.9800|90802|60000.0000|2003-08-26
4.9900|92625|30000.0000|2004-05-05
539.9900|98225|50000.0000|2004-05-05
1120.4900|2060|10000.0000|2004-03-31
28.9900|91776|70000.0000|2004-02-09
3578.2700|3198|100000.0000|2002-04-30
782.9900|W10 6BL|40000.0000|2002-08-20
539.9900|20354|40000.0000|2004-04-17
21.9800|98371|60000.0000|2004-03-20
3.9900|4171|20000.0000|2003-08-31
2443.3500|2300|80000.0000|2004-04-03
3578.2700|33098|30000.0000|2002-03-07
769.4900|AS23|40000.0000|2003-12-17
2384.0700|75006|40000.0000|2004-06-04
1120.4900|6006|40000.0000|2003-11-25
3399.9900|2264|70000.0000|2001-12-07
34.9900|WA1 4SY|170000.0000|2003-12-30
53.9900|V3J 6Z3|60000.0000|2004-05-17
35.0000|97068|80000.0000|2004-03-24
1214.8500|91945|60000.0000|2004-04-02
34.9900|3280|90000.0000|2003-11-07
49.9900|97355|30000.0000|2003-10-31
782.9900|3550|110000.0000|2002-11-06
2.2900|94014|70000.0000|2003-07-20
21.9800|45001|90000.0000|2004-06-14
28.9900|70452|100000.0000|2004-07-19
2071.4196|94519|120000.0000|2003-06-18
4.9900|60061|40000.0000|2004-05-18
21.9800|3220|110000.0000|2003-09-27
53.9900|91370|20000.0000|2004-02-18
34.9900|94063|60000.0000|2004-06-12
54.9900|2500|100000.0000|2004-04-16
8.9900|GA10|130000.0000|2004-01-11
1120.4900|41100|30000.0000|2004-06-28
34.9900|91932|70000.0000|2003-12-29
1000.4375|CM11|30000.0000|2003-02-03
4.9900|94941|50000.0000|2003-08-13
8.9900|EC1R 0DU|40000.0000|2004-03-25
2.2900|2500|80000.0000|2004-05-06
769.4900|94947|40000.0000|2004-03-25
4.9900|98403|60000.0000|2004-02-27
3.9900|97068|60000.0000|2004-03-01
2.2900|V2W 1W2|90000.0000|2003-12-17
3.9900|94010|70000.0000|2004-07-20
34.9900|V8P|20000.0000|2004-07-11
2384.0700|GL50|30000.0000|2003-12-06
1700.9900|98501|60000.0000|2004-05-10
63.5000|98312|70000.0000|2003-11-22
34.9900|91054|30000.0000|2003-08-21
49.9900|64283|30000.0000|2003-07-13
4.9900|SW8 1XD|130000.0000|2003-12-30
7.9500|98027|100000.0000|2003-12-25
24.9900|PE17|10000.0000|2003-10-10
782.9900|98312|70000.0000|2002-10-17
9.9900|94611|70000.0000|2003-10-05
564.9900|2036|10000.0000|2003-12-05
8.9900|V9B 5T2|60000.0000|2003-12-22
2.2900|97205|40000.0000|2003-12-05
34.9900|92806|40000.0000|2003-10-03
24.9900|3337|60000.0000|2004-03-17
8.9900|98366|70000.0000|2004-05-24
3.9900|91940|10000.0000|2004-05-05
34.9900|98052|60000.0000|2004-05-05
2.2900|90706|80000.0000|2004-03-31
34.9900|3337|70000.0000|2004-02-09
3578.2700|92118|60000.0000|2002-06-15
2181.5625|97005|40000.0000|2003-01-09
2.2900|V9|60000.0000|2003-08-03
34.9900|98371|60000.0000|2004-03-20
2.2900|59491|10000.0000|2003-10-13
34.9900|3977|60000.0000|2004-04-03
29.9900|97034|70000.0000|2003-10-21
4.9900|59223|80000.0000|2003-12-17
2384.0700|66001|130000.0000|2004-06-04
53.9900|6006|40000.0000|2003-11-25
3578.2700|90505|60000.0000|2001-12-07
8.9900|WA1 4SY|170000.0000|2003-12-30
2384.0700|2264|70000.0000|2004-05-17
4.9900|4171|30000.0000|2004-03-24
2.2900|WA3 7BH|20000.0000|2004-04-19
2319.9900|3280|90000.0000|2003-11-07
34.9900|97355|30000.0000|2003-10-31
2384.0700|NT20|40000.0000|2003-11-09
2443.3500|94014|70000.0000|2003-07-20
3578.2700|2065|70000.0000|2001-12-03
49.9900|70452|100000.0000|2004-07-19
4.9900|97005|30000.0000|2004-05-13
9.9900|60061|40000.0000|2004-05-18
2294.9900|3220|110000.0000|2003-09-27
21.9800|RG7 5H7|20000.0000|2004-06-15
4.9900|12311|40000.0000|2003-07-02
4.9900|2500|100000.0000|2004-04-16
34.9900|91932|130000.0000|2004-01-13
2384.0700|2010|90000.0000|2004-06-28
4.9900|92118|60000.0000|2003-12-29
782.9900|91910|60000.0000|2003-05-19
4.9900|V8X|80000.0000|2003-10-18
2294.9900|2777|90000.0000|2004-04-10
21.9800|2500|80000.0000|2004-05-06
34.9900|3220|70000.0000|2004-03-25
2.2900|98403|60000.0000|2004-02-27
32.6000|97068|60000.0000|2004-03-01
34.9900|92020|90000.0000|2004-01-23
21.4900|94010|70000.0000|2004-07-20
2181.5625|59368|20000.0000|2002-07-31
4.9900|99362|60000.0000|2003-12-30
49.9900|64283|30000.0000|2004-05-26
3.9900|BD1 4SJ|40000.0000|2003-08-08
8.9900|91054|30000.0000|2003-08-21
2.2900|91370|70000.0000|2003-11-26
24.9900|98201|30000.0000|2003-12-30
2294.9900|98027|100000.0000|2003-12-25
2443.3500|KB9|130000.0000|2003-12-19
2071.4196|91950|80000.0000|2002-10-18
8.9900|98403|30000.0000|2003-10-05
8.9900|2036|20000.0000|2003-12-05
4.9900|V9B 5T2|60000.0000|2003-12-22
34.9900|90401|70000.0000|2004-05-12
34.9900|91940|10000.0000|2003-10-28
21.9800|94519|60000.0000|2004-04-06
2294.9900|98366|70000.0000|2004-05-24
8.9900|2010|30000.0000|2004-05-05
2.2900|98225|50000.0000|2004-05-05
24.9900|90706|80000.0000|2004-03-31
4.9900|20354|20000.0000|2004-02-09
3578.2700|97301|40000.0000|2002-06-15
34.9900|91932|40000.0000|2003-08-09
3.9900|V9|60000.0000|2003-08-03
24.4900|98371|60000.0000|2004-03-20
120.0000|59491|10000.0000|2003-10-13
24.4900|2444|70000.0000|2004-04-03
769.4900|33098|30000.0000|2004-04-03
4.9900|AS23|40000.0000|2003-12-17
2071.4196|85049|30000.0000|2003-02-08
4.9900|V8Y 1L1|70000.0000|2004-01-13
3578.2700|97068|60000.0000|2001-12-31
3.9900|97068|60000.0000|2003-12-30
34.9900|2264|70000.0000|2004-05-17
4.9900|97068|80000.0000|2004-03-24
1700.9900|WA3 7BH|20000.0000|2004-04-19
539.9900|92020|80000.0000|2003-11-07
4.9900|RG7 5H7|20000.0000|2003-10-31
34.9900|NT20|40000.0000|2003-11-09
4.9900|94014|70000.0000|2003-07-20
4.9900|91977|60000.0000|2004-05-13
69.9900|98033|90000.0000|2004-07-19
21.4900|V2M1S6|30000.0000|2004-05-13
24.4900|60061|40000.0000|2004-05-18
34.9900|90401|70000.0000|2003-09-27
4.9900|RG7 5H7|20000.0000|2004-06-15
2294.9900|12311|40000.0000|2003-07-02
8.9900|2500|100000.0000|2004-04-16
8.9900|91932|130000.0000|2004-01-13
3578.2700|2777|60000.0000|2001-09-03
34.9900|V7L 4J4|40000.0000|2004-02-15
7.9500|SW6 SBY|130000.0000|2003-07-18
4.9900|V8Y 1L1|40000.0000|2003-10-20
742.3500|2113|90000.0000|2004-04-12
2319.9900|2500|80000.0000|2004-05-06
24.4900|94947|40000.0000|2004-03-25
3.9900|90210|120000.0000|2004-07-12
4.9900|98107|80000.0000|2004-03-01
2443.3500|92020|90000.0000|2004-01-23
2.2900|94010|70000.0000|2004-07-20
2443.3500|W10 6BL|150000.0000|2003-06-21
8.9900|99362|60000.0000|2003-12-30
49.9900|94010|60000.0000|2004-05-26
32.6000|BD1 4SJ|40000.0000|2003-08-08
54.9900|48001|90000.0000|2004-01-07
3.9900|91370|70000.0000|2003-11-26
34.9900|SW8 1XD|130000.0000|2003-12-30
2.2900|98027|100000.0000|2003-12-25
24.4900|KB9|130000.0000|2003-12-19
2071.4196|90241|60000.0000|2002-11-15
21.9800|98403|30000.0000|2003-10-05
742.3500|2036|20000.0000|2003-12-05
24.4900|97330|60000.0000|2003-12-22
2294.9900|90401|70000.0000|2004-05-12
3578.2700|98225|60000.0000|2001-07-19
34.9900|94519|60000.0000|2004-04-06
21.9800|98366|70000.0000|2004-05-24
34.9900|92625|30000.0000|2004-05-05
3.9900|98225|50000.0000|2004-05-05
34.9900|2060|10000.0000|2004-03-31
8.9900|20354|20000.0000|2004-02-09
3578.2700|98201|80000.0000|2001-11-23
769.4900|91932|40000.0000|2003-08-09
742.3500|LE18|30000.0000|2003-08-03
2.2900|91502|50000.0000|2003-08-10
21.4900|59491|10000.0000|2003-10-13
32.6000|2300|80000.0000|2004-04-03
49.9900|33098|30000.0000|2004-04-03
4.9900|Y024 1GF|30000.0000|2003-12-17
2071.4196|91203|70000.0000|2003-06-21
34.9900|98055|10000.0000|2004-03-21
2049.0982|V9B 5T2|50000.0000|2003-02-07
21.4900|97068|60000.0000|2003-12-30
4.9900|92118|60000.0000|2004-05-17
3578.2700|MK8 8ZD|130000.0000|2001-10-11
24.9900|WA3 7BH|20000.0000|2004-04-19
4.9900|3280|90000.0000|2003-11-07
49.9900|90706|30000.0000|2003-10-31
53.9900|97222|40000.0000|2003-12-21
8.9900|94014|70000.0000|2003-07-20
9.9900|91977|60000.0000|2004-05-13
4.9900|70452|100000.0000|2004-07-19
2.2900|V2M1S6|30000.0000|2004-05-13
2319.9900|60061|40000.0000|2004-05-18
24.4900|3220|110000.0000|2003-09-27
29.9900|RG7 5H7|20000.0000|2004-06-15
34.9900|12311|40000.0000|2003-07-02
1214.8500|2500|100000.0000|2004-04-16
21.9800|91932|130000.0000|2004-01-13
3578.2700|PB12|170000.0000|2002-03-28
2384.0700|V7L 4J4|90000.0000|2004-02-15
2443.3500|SW6 SBY|130000.0000|2003-07-18
69.9900|2450|10000.0000|2003-12-11
53.9900|2113|90000.0000|2004-04-12
34.9900|70452|130000.0000|2004-05-06
2443.3500|3220|70000.0000|2004-03-25
34.9900|90210|120000.0000|2004-07-12
539.9900|91791|70000.0000|2004-04-14
3578.2700|2036|100000.0000|2002-02-24
21.9800|94611|60000.0000|2004-07-20
7.9500|38001|30000.0000|2003-11-26
34.9900|99362|60000.0000|2003-12-30
2294.9900|94536|70000.0000|2004-05-26
34.9900|BD1 4SJ|40000.0000|2003-08-08
49.9900|48001|90000.0000|2004-01-07
32.6000|91370|70000.0000|2003-11-26
120.0000|98201|30000.0000|2003-12-30
35.0000|98027|100000.0000|2003-12-25
49.9900|KB9|130000.0000|2003-12-19
782.9900|4700|10000.0000|2003-04-04
34.9900|94947|60000.0000|2003-12-03
34.9900|97205|20000.0000|2004-03-31
29.9900|V9B 5T2|60000.0000|2003-12-22
4.9900|94014|40000.0000|2004-05-12
2181.5625|V8Y 1L1|60000.0000|2002-08-15
4.9900|T2P 2G8|60000.0000|2004-06-07
28.9900|V7L 4J4|80000.0000|2004-06-18
34.9900|85049|110000.0000|2004-05-21
21.4900|98225|50000.0000|2004-05-05
4.9900|2060|100000.0000|2004-05-12
539.9900|20354|20000.0000|2004-02-09
54.9900|BD1 4SJ|30000.0000|2003-10-12
4.9900|91932|40000.0000|2003-08-09
32.6000|V9|60000.0000|2003-08-03
24.9900|91502|50000.0000|2003-08-10
2.2900|91791|60000.0000|2003-11-06
4.9900|3977|60000.0000|2004-04-03
4.9900|60323|30000.0000|2004-07-05
29.9900|AS23|40000.0000|2003-12-17
2.2900|2500|70000.0000|2003-08-30
21.9800|V8P|70000.0000|2004-03-21
1000.4375|80074|30000.0000|2003-05-31
49.9900|98225|120000.0000|2004-03-02
4.9900|V3J 6Z3|60000.0000|2004-05-17
3578.2700|80074|110000.0000|2002-03-31
3399.9900|91364|170000.0000|2002-05-13
2443.3500|90706|110000.0000|2002-11-13
4.9900|97355|30000.0000|2003-10-31
3.9900|94611|130000.0000|2003-12-21
2.2900|98036|60000.0000|2003-11-15
1120.4900|91502|60000.0000|2004-05-13
1700.9900|92400|20000.0000|2003-12-07
2.2900|97005|30000.0000|2004-05-13
539.9900|98225|40000.0000|2004-06-05
2384.0700|90401|70000.0000|2003-09-27
34.9900|1597|130000.0000|2004-06-29
9.9900|12311|40000.0000|2003-07-02
699.0982|5023|40000.0000|2001-08-03
54.9900|2138|20000.0000|2004-02-21
1000.4375|20354|120000.0000|2002-08-26
4.9900|V7L 4J4|40000.0000|2004-02-15
34.9900|91364|100000.0000|2003-08-16
4.9900|WA1|130000.0000|2003-12-12
24.4900|2113|90000.0000|2004-04-12
34.9900|SW1P 2NU|30000.0000|2004-05-06
69.9900|94947|40000.0000|2004-03-25
24.4900|90210|120000.0000|2004-07-12
4.9900|V9|40000.0000|2004-04-14
2181.5625|2036|70000.0000|2002-10-13
7.9500|94010|70000.0000|2004-07-20
742.3500|38001|30000.0000|2003-11-26
49.9900|99362|60000.0000|2003-12-30
9.9900|94010|60000.0000|2004-05-26
2443.3500|BD1 4SJ|40000.0000|2003-08-08
4.9900|48001|90000.0000|2004-01-07
4.9900|V9|70000.0000|2004-02-04
54.9900|SW8 1XD|130000.0000|2003-12-30
4.9900|98027|100000.0000|2003-12-25
34.9900|KB9|130000.0000|2003-12-19
782.9900|SE1 8HL|130000.0000|2003-06-03
4.9900|94947|60000.0000|2003-12-03
34.9900|98055|60000.0000|2004-03-31
2443.3500|4810|130000.0000|2003-12-28
35.0000|90401|70000.0000|2004-05-12
2049.0982|2065|120000.0000|2002-09-13
4.9900|V9|60000.0000|2004-06-07
7.9500|V6B 3P7|80000.0000|2004-06-18
539.9900|85049|110000.0000|2004-05-21
120.0000|98225|50000.0000|2004-05-05
8.9900|2060|100000.0000|2004-05-12
2.2900|V7L 4J4|30000.0000|2004-07-24
2443.3500|75003|90000.0000|2003-10-12
29.9900|91932|40000.0000|2003-08-09
34.9900|LE18|30000.0000|2003-08-03
7.9500|91502|50000.0000|2003-08-10
24.4900|2036|10000.0000|2003-11-06
34.9900|2444|70000.0000|2004-04-03
782.9900|90706|60000.0000|2002-10-22
34.9900|V7L 4J4|60000.0000|2004-01-23
3.9900|2500|70000.0000|2003-08-30
49.9900|V8P|70000.0000|2004-03-21
49.9900|98225|70000.0000|2004-03-13
1120.4900|V3L 1H4|50000.0000|2004-03-02
8.9900|V3J 6Z3|60000.0000|2004-05-17
3399.9900|2500|80000.0000|2002-03-31
3578.2700|4551|60000.0000|2002-05-13
2.2900|WA1 4SY|40000.0000|2004-03-13
2.2900|RG7 5H7|20000.0000|2003-10-31
24.4900|94611|130000.0000|2003-12-21
4.9900|98225|70000.0000|2003-12-29
159.0000|4217|80000.0000|2004-05-13
63.5000|92400|20000.0000|2003-12-07
2319.9900|90712|40000.0000|2004-05-13
8.9900|98225|40000.0000|2004-06-05
53.9900|3220|110000.0000|2003-09-27
24.4900|94519|50000.0000|2004-06-29
69.9900|RG11 5TP|30000.0000|2003-08-30
782.9900|3550|130000.0000|2002-10-06
1700.9900|2138|20000.0000|2004-02-21
2071.4196|2450|90000.0000|2002-09-18
53.9900|V7L 4J4|90000.0000|2004-02-15
4.9900|91364|100000.0000|2003-08-16
4.9900|98312|70000.0000|2004-05-13
49.9900|99202|50000.0000|2004-05-10
4.9900|V7L 4J4|40000.0000|2004-05-30
1214.8500|14129|40000.0000|2004-04-10
699.0982|75010|70000.0000|2002-04-07
9.9900|91791|70000.0000|2004-04-14
4.9900|90505|30000.0000|2003-09-22
4.9900|94611|60000.0000|2004-07-20
3.9900|93290|30000.0000|2004-02-04
2384.0700|99362|60000.0000|2003-12-30
53.9900|94536|70000.0000|2004-05-26
742.3500|97205|90000.0000|2003-12-06
53.9900|2444|70000.0000|2004-06-10
8.9900|V9|70000.0000|2004-02-04
24.9900|CM11|100000.0000|2003-12-30
2294.9900|2500|110000.0000|2004-01-15
564.9900|90706|60000.0000|2004-01-31
2071.4196|2060|90000.0000|2003-03-05
8.9900|94947|60000.0000|2003-12-03
4.9900|98055|60000.0000|2004-03-31
49.9900|24044|30000.0000|2003-12-28
4.9900|90401|70000.0000|2004-05-12
35.0000|V9|40000.0000|2003-08-12
2.2900|T2P 2G8|60000.0000|2004-06-07
7.9500|V7L 4J4|80000.0000|2004-06-18
3.9900|85049|110000.0000|2004-05-21
1214.8500|98052|60000.0000|2004-05-05
539.9900|2060|100000.0000|2004-05-12
21.9800|V7L 4J4|30000.0000|2004-07-24
2.2900|75003|90000.0000|2003-10-12
2319.9900|NT20|50000.0000|2004-01-06
3578.2700|2113|90000.0000|2001-09-30
21.9800|4171|70000.0000|2003-10-12
34.9900|4810|70000.0000|2003-11-06
3.9900|2300|80000.0000|2004-04-03
2049.0982|98052|30000.0000|2003-02-18
4.9900|V7L 4J4|60000.0000|2004-01-23
32.6000|2500|70000.0000|2003-08-30
4.9900|WA3|30000.0000|2004-03-21
769.4900|14197|40000.0000|2004-03-13
34.9900|98225|120000.0000|2004-03-02
120.0000|92118|60000.0000|2004-05-17
2443.3500|98501|70000.0000|2002-07-17
782.9900|31770|40000.0000|2003-05-29
2.2900|91950|50000.0000|2004-03-13
28.9900|RG7 5H7|20000.0000|2003-10-31
32.6000|94611|130000.0000|2003-12-21
34.9900|98225|70000.0000|2003-12-29
53.9900|91502|60000.0000|2004-05-13
3.9900|92400|20000.0000|2003-12-07
21.9800|97005|30000.0000|2004-05-13
35.0000|91977|80000.0000|2004-06-28
2443.3500|4000|80000.0000|2004-02-11
2443.3500|1597|130000.0000|2004-06-29
4.9900|V7L 4J4|70000.0000|2003-08-30
2181.5625|77680|20000.0000|2002-11-06
3.9900|2138|20000.0000|2004-02-21
4.9900|V9|60000.0000|2003-08-16
34.9900|1002|40000.0000|2004-05-18
2.2900|V6B 3P7|100000.0000|2003-11-25
4.9900|91791|40000.0000|2004-02-12
769.4900|99202|50000.0000|2004-05-10
28.9900|98027|50000.0000|2004-06-26
34.9900|14129|40000.0000|2004-04-10
8.9900|98104|90000.0000|2004-04-04
2443.3500|PE17|130000.0000|2004-04-14
2.2900|90505|30000.0000|2003-09-22
8.9900|94611|60000.0000|2004-07-20
69.9900|98284|60000.0000|2004-02-04
2443.3500|6105|80000.0000|2004-06-06
769.4900|64283|30000.0000|2004-05-26
32.6000|91950|60000.0000|2003-12-06
24.9900|V8Y 1L1|40000.0000|2004-06-10
1700.9900|97222|60000.0000|2004-02-04
21.9800|KB9|40000.0000|2003-12-30
769.4900|63151|10000.0000|2004-04-27
34.9900|V7L 4J4|120000.0000|2004-01-31
539.9900|46236|30000.0000|2004-02-11
9.9900|94109|40000.0000|2003-12-03
24.4900|98055|60000.0000|2004-03-31
769.4900|24044|30000.0000|2003-12-28
34.9900|94014|40000.0000|2004-05-12
539.9900|24044|40000.0000|2003-08-12
49.9900|V7L 4J4|90000.0000|2004-07-30
4.9900|V7L 4J4|80000.0000|2004-06-18
21.4900|85049|110000.0000|2004-05-21
4.9900|93400|30000.0000|2004-07-27
2071.4196|14111|20000.0000|2003-01-16
2.2900|92625|50000.0000|2003-08-12
2.2900|BD1 4SJ|30000.0000|2003-10-12
2443.3500|2055|120000.0000|2002-09-09
53.9900|98168|70000.0000|2003-11-03
2443.3500|1597|90000.0000|2003-10-12
2384.0700|91791|60000.0000|2003-11-06
29.9900|3977|60000.0000|2004-04-03
35.0000|2061|80000.0000|2003-11-06
34.9900|60075|30000.0000|2003-09-22
4.9900|98201|50000.0000|2004-06-22
4.9900|98055|10000.0000|2004-03-21
2.2900|14197|40000.0000|2004-03-13
4.9900|98225|120000.0000|2004-03-02
8.9900|V3J 6Z3|60000.0000|2004-05-17
1000.4375|GA10|40000.0000|2002-08-21
2.2900|4700|70000.0000|2004-03-22
2319.9900|WA1 4SY|40000.0000|2004-03-13
4.9900|2060|90000.0000|2003-11-08
4.9900|97222|40000.0000|2003-12-21
2.2900|V8Y 1L1|40000.0000|2004-02-15
8.9900|3280|70000.0000|2004-05-23
24.9900|92400|20000.0000|2003-12-07
21.9800|4655|120000.0000|2004-05-13
120.0000|33098|20000.0000|2004-06-28
34.9900|4000|80000.0000|2004-02-11
32.6000|94519|50000.0000|2004-06-29
8.9900|RG11 5TP|30000.0000|2003-08-30
34.9900|97005|40000.0000|2003-10-30
24.9900|2138|20000.0000|2004-02-21
8.9900|V9|60000.0000|2003-08-16
21.9800|94704|110000.0000|2004-05-18
4.9900|V6B 3P7|100000.0000|2003-11-25
4.9900|04139|110000.0000|2004-03-09
8.9900|99202|50000.0000|2004-05-10
34.9900|98027|50000.0000|2004-06-26
8.9900|14129|40000.0000|2004-04-10
21.9800|98104|90000.0000|2004-04-04
53.9900|91791|70000.0000|2004-04-14
1700.9900|92081|40000.0000|2003-09-22
159.0000|94010|70000.0000|2004-07-20
2.2900|93290|30000.0000|2004-02-04
54.9900|6105|80000.0000|2004-06-06
21.9800|94536|70000.0000|2004-05-26
32.6000|1002|90000.0000|2003-12-30
539.9900|94519|70000.0000|2003-08-22
34.9900|V9|70000.0000|2004-02-04
9.9900|SW8 1XD|130000.0000|2003-12-30
49.9900|63151|10000.0000|2004-04-27
4.9900|V7L 4J4|120000.0000|2004-01-31
539.9900|KB9|20000.0000|2004-03-06
742.3500|94947|60000.0000|2003-12-03
29.9900|98055|60000.0000|2004-03-31
4.9900|4810|130000.0000|2003-12-28
2181.5625|2580|80000.0000|2003-01-16
4.9900|V9|40000.0000|2003-08-12
4.9900|V7L 4J4|90000.0000|2004-07-30
8.9900|97355|60000.0000|2004-06-18
1214.8500|OX1|30000.0000|2004-05-21
28.9900|93400|30000.0000|2004-07-27
34.9900|2061|100000.0000|2003-08-11
24.9900|92625|50000.0000|2003-08-12
3.9900|75003|90000.0000|2003-10-12
2049.0982|93000|30000.0000|2002-12-18
2.2900|94519|110000.0000|2003-11-03
49.9900|91932|60000.0000|2003-10-12
1120.4900|SE1 8HL|40000.0000|2003-11-06
4.9900|2065|70000.0000|2004-07-05
539.9900|4700|60000.0000|2003-11-06
2.2900|V9|80000.0000|2003-09-22
2319.9900|92625|70000.0000|2004-06-22
34.9900|WA3|30000.0000|2004-03-21
4.9900|14197|40000.0000|2004-03-13
2.2900|AS23|40000.0000|2004-06-06
9.9900|92118|60000.0000|2004-05-17
4.9900|90505|150000.0000|2004-03-20
35.0000|4700|70000.0000|2004-03-22
35.0000|WA1 4SY|40000.0000|2004-03-13
24.4900|2060|90000.0000|2003-11-08
8.9900|97222|40000.0000|2003-12-21
4.9900|V8Y 1L1|80000.0000|2004-05-18
2384.0700|3280|70000.0000|2004-05-23
28.9900|93290|20000.0000|2004-04-10
24.9900|2061|30000.0000|2004-05-13
4.9900|91977|80000.0000|2004-06-28
4.9900|4000|80000.0000|2004-02-11
3578.2700|V8V|60000.0000|2002-05-18
49.9900|2061|100000.0000|2003-08-30
4.9900|97005|40000.0000|2003-10-30
4.9900|04139|110000.0000|2004-03-21
1214.8500|V9|60000.0000|2003-08-16
54.9900|94704|110000.0000|2004-05-18
53.9900|4700|20000.0000|2004-01-11
4.9900|41100|20000.0000|2004-04-27
69.9900|99202|50000.0000|2004-05-10
4.9900|98027|50000.0000|2004-06-26
3.9900|SW1P 2NU|10000.0000|2004-04-12
3.9900|94611|90000.0000|2004-04-21
4.9900|91791|70000.0000|2004-04-14
2294.9900|92118|60000.0000|2003-09-22
3578.2700|2444|90000.0000|2001-09-14
28.9900|94010|130000.0000|2004-03-14
24.4900|6105|80000.0000|2004-06-06
4.9900|94010|60000.0000|2004-05-26
2.2900|1002|90000.0000|2003-12-30
4.9900|94519|70000.0000|2003-08-22
4.9900|90505|80000.0000|2004-03-14
53.9900|3550|60000.0000|2003-12-30
2071.4196|45001|130000.0000|2003-06-16
9.9900|90706|60000.0000|2004-01-31
1120.4900|EC1R 0DU|40000.0000|2003-07-02
3578.2700|V9|70000.0000|2001-08-12
4.9900|CM11|40000.0000|2004-05-12
8.9900|4810|130000.0000|2003-12-28
35.0000|V9|50000.0000|2003-10-02
24.4900|24044|40000.0000|2003-08-12
29.9900|V7L 4J4|90000.0000|2004-07-30
1214.8500|97355|60000.0000|2004-06-18
69.9900|3280|60000.0000|2004-07-27
1700.9900|V8Z 4N5|60000.0000|2003-12-13
4.9900|2061|100000.0000|2003-08-11
24.4900|1002|40000.0000|2003-10-29
3.9900|BD1 4SJ|30000.0000|2003-10-12
8.9900|4217|40000.0000|2003-12-09
4.9900|94519|110000.0000|2003-11-03
69.9900|91932|60000.0000|2003-10-12
53.9900|4810|70000.0000|2003-11-06
63.5000|2065|70000.0000|2004-07-05
4.9900|2061|80000.0000|2003-11-06
4.9900|V9|80000.0000|2003-09-22
2319.9900|98284|60000.0000|2004-06-22
9.9900|98055|10000.0000|2004-03-21
29.9900|14197|40000.0000|2004-03-13
34.9900|78000|110000.0000|2004-06-06
3578.2700|33098|130000.0000|2001-07-11
8.9900|90505|150000.0000|2004-03-20
4.9900|4700|70000.0000|2004-03-22
24.9900|91950|50000.0000|2004-03-13
34.9900|2060|90000.0000|2003-11-08
34.9900|94611|130000.0000|2003-12-21
4.9900|PE17|20000.0000|2004-05-18
539.9900|3429|90000.0000|2004-03-14
2.2900|93290|20000.0000|2004-04-10
34.9900|4655|120000.0000|2004-05-13
2.2900|91977|80000.0000|2004-06-28
8.9900|4000|80000.0000|2004-02-11
782.9900|91203|120000.0000|2002-11-22
24.4900|4700|60000.0000|2003-10-24
9.9900|97005|40000.0000|2003-10-30
2294.9900|04139|110000.0000|2004-03-21
4.9900|98225|30000.0000|2003-11-23
34.9900|90210|70000.0000|2004-05-18
8.9900|4700|20000.0000|2004-01-11
2319.9900|V6B 3P7|40000.0000|2004-01-07
2294.9900|90706|60000.0000|2004-05-26
1214.8500|98027|50000.0000|2004-06-26
63.5000|SW1P 2NU|10000.0000|2004-04-12
159.0000|94611|90000.0000|2004-04-21
8.9900|PE17|130000.0000|2004-04-14
21.9800|92118|60000.0000|2003-09-22
3578.2700|66740|40000.0000|2002-04-27
2384.0700|94010|130000.0000|2004-03-14
34.9900|WA1|30000.0000|2004-06-06
2071.4196|98366|60000.0000|2002-09-20
2443.3500|1002|90000.0000|2003-12-30
8.9900|94519|70000.0000|2003-08-22
8.9900|90505|80000.0000|2004-03-14
3.9900|CM11|100000.0000|2003-12-30
